"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 19632 ","2023-07-15 16:42:31","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19633 ","2023-07-15 16:42:31","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19634 ","2023-07-15 16:42:39","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19635 ","2023-07-15 16:42:39","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19636 ","2023-07-15 16:42:40","client-ip-detected","Client 42:0b:11:1b:cf:cb had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19637 ","2023-07-15 16:42:40","client-ip-detected","Client 42:0b:11:1b:cf:cb had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19638 ","2023-07-15 16:42:40","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19639 ","2023-07-15 16:42:54","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19640 ","2023-07-15 16:42:54","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19641 ","2023-07-15 16:42:55","client-authentication","Client 6e:42:ff:4c:29:0d authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19642 ","2023-07-15 16:42:55","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19643 ","2023-07-15 16:42:56","auth-req","AP received authentication request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19644 ","2023-07-15 16:42:56","auth-resp","AP sent authentication response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19645 ","2023-07-15 16:42:56","reassoc-req","AP received reassociation request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19646 ","2023-07-15 16:42:56","reassoc-resp","AP sent reassociation response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19647 ","2023-07-15 16:42:58","client-authentication","Client 6e:42:ff:4c:29:0d authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19648 ","2023-07-15 16:42:58","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19649 ","2023-07-15 16:42:59","auth-req","AP received authentication request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19650 ","2023-07-15 16:42:59","auth-resp","AP sent authentication response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19651 ","2023-07-15 16:42:59","reassoc-req","AP received reassociation request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19652 ","2023-07-15 16:42:59","reassoc-resp","AP sent reassociation response frame to client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19653 ","2023-07-15 16:43:02","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19654 ","2023-07-15 16:43:02","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19655 ","2023-07-15 16:43:06","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.19 from client 7c:56:da:83:45:e8","HSPD Public WiFi","LEC_IT_Office"
" 19656 ","2023-07-15 16:43:06","DHCP-ACK","DHCP ACK for IP 172.17.0.19 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 7c:56:da:83:45:e8 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_IT_Office"
" 19657 ","2023-07-15 16:43:11","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19658 ","2023-07-15 16:43:11","client-ip-detected","Client e2:18:bf:2f:b5:40 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19659 ","2023-07-15 16:43:16","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19660 ","2023-07-15 16:43:17","auth-req","AP received authentication request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19661 ","2023-07-15 16:43:17","auth-resp","AP sent authentication response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19662 ","2023-07-15 16:43:17","assoc-req","AP received association request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19663 ","2023-07-15 16:43:17","assoc-resp","AP sent association response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19664 ","2023-07-15 16:43:17","client-authentication","Client 92:2a:b8:d4:83:f1 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19665 ","2023-07-15 16:43:17","client-ip-detected","Client 92:2a:b8:d4:83:f1 had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19666 ","2023-07-15 16:43:17","client-ip-detected","Client 92:2a:b8:d4:83:f1 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19667 ","2023-07-15 16:43:17","auth-req","AP received authentication request frame from client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19668 ","2023-07-15 16:43:17","auth-resp","AP sent authentication response frame to client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19669 ","2023-07-15 16:43:17","assoc-req","AP received association request frame from client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19670 ","2023-07-15 16:43:17","assoc-resp","AP sent association response frame to client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19671 ","2023-07-15 16:43:17","DHCP-DISCOVER","DHCP DISCOVER from client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19672 ","2023-07-15 16:43:17","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19673 ","2023-07-15 16:43:17","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19674 ","2023-07-15 16:43:18","DHCP-DISCOVER","DHCP DISCOVER from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19675 ","2023-07-15 16:43:18","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by DHCP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19676 ","2023-07-15 16:43:18","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19677 ","2023-07-15 16:43:18","DHCP-OFFER","DHCP OFFER of IP 172.17.0.14 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 92:2a:b8:d4:83:f1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19678 ","2023-07-15 16:43:19","DHCP-OFFER","DHCP OFFER of IP 172.17.0.12 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 3a:40:b3:88:3a:f3 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19679 ","2023-07-15 16:43:19","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.12 offered by server 172.17.0.254 from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19680 ","2023-07-15 16:43:19","DHCP-ACK","DHCP ACK for IP 172.17.0.12 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 3a:40:b3:88:3a:f3 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19681 ","2023-07-15 16:43:19","client-ip-detected","Client 92:2a:b8:d4:83:f1 had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19682 ","2023-07-15 16:43:19","client-ip-detected","Client 92:2a:b8:d4:83:f1 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19683 ","2023-07-15 16:43:19","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.14 offered by server 172.17.0.254 from client 92:2a:b8:d4:83:f1","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19684 ","2023-07-15 16:43:19","DHCP-ACK","DHCP ACK for IP 172.17.0.14 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 92:2a:b8:d4:83:f1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19685 ","2023-07-15 16:43:26","client-ip-detected","Client 1a:42:cf:bc:49:55 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19686 ","2023-07-15 16:43:26","client-ip-detected","Client 1a:42:cf:bc:49:55 had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19687 ","2023-07-15 16:43:29","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.31 from client 82:81:8e:50:45:ec","Town Hall Public WiFi","Town Hall 2nd Floor IT AP"
" 19688 ","2023-07-15 16:43:29","DHCP-ACK","DHCP ACK for IP 172.17.0.31 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:81:8e:50:45:ec from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall 2nd Floor IT AP"
" 19689 ","2023-07-15 16:43:34","client-authentication","Client 26:7c:e7:3e:07:db authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19690 ","2023-07-15 16:43:34","client-ip-detected","Client 26:7c:e7:3e:07:db had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19691 ","2023-07-15 16:43:34","auth-req","AP received authentication request frame from client 26:7c:e7:3e:07:db","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19692 ","2023-07-15 16:43:34","auth-resp","AP sent authentication response frame to client 26:7c:e7:3e:07:db","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19693 ","2023-07-15 16:43:34","reassoc-req","AP received reassociation request frame from client 26:7c:e7:3e:07:db","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19694 ","2023-07-15 16:43:34","reassoc-resp","AP sent reassociation response frame to client 26:7c:e7:3e:07:db","Bass Lake Public WiFi","BassLake_Conf_AP"
" 19695 ","2023-07-15 16:43:54","client-authentication","Client 86:b7:ae:ef:73:67 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19696 ","2023-07-15 16:43:54","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19697 ","2023-07-15 16:43:55","auth-req","AP received authentication request frame from client 86:b7:ae:ef:73:67","Bass Lake Public WiFi","BassLake_Office_AP"
" 19698 ","2023-07-15 16:43:55","auth-resp","AP sent authentication response frame to client 86:b7:ae:ef:73:67","Bass Lake Public WiFi","BassLake_Office_AP"
" 19699 ","2023-07-15 16:43:55","reassoc-req","AP received reassociation request frame from client 86:b7:ae:ef:73:67","Bass Lake Public WiFi","BassLake_Office_AP"
" 19700 ","2023-07-15 16:43:55","reassoc-resp","AP sent reassociation response frame to client 86:b7:ae:ef:73:67","Bass Lake Public WiFi","BassLake_Office_AP"
" 19701 ","2023-07-15 16:43:55","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19702 ","2023-07-15 16:43:55","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19703 ","2023-07-15 16:44:14","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19704 ","2023-07-15 16:44:14","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19705 ","2023-07-15 16:44:25","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19706 ","2023-07-15 16:44:25","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19707 ","2023-07-15 16:44:29","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19708 ","2023-07-15 16:44:32","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19709 ","2023-07-15 16:44:53","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.222 from client 50:f5:da:6f:04:b7","Town Hall Public WiFi","Town Hall Finance AP"
" 19710 ","2023-07-15 16:44:53","DHCP-ACK","DHCP ACK for IP 172.17.0.222 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 50:f5:da:6f:04:b7 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Finance AP"
" 19711 ","2023-07-15 16:45:05","client-ip-detected","Client aa:97:4c:92:57:08 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19712 ","2023-07-15 16:45:05","client-ip-detected","Client aa:97:4c:92:57:08 had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 19713 ","2023-07-15 16:45:11","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19714 ","2023-07-15 16:45:11","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19715 ","2023-07-15 16:45:11","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.21 from client 38:64:07:f6:02:2a","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19716 ","2023-07-15 16:45:11","DHCP-ACK","DHCP ACK for IP 172.17.0.21 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 38:64:07:f6:02:2a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19717 ","2023-07-15 16:45:13","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19718 ","2023-07-15 16:45:13","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19719 ","2023-07-15 16:45:20","client-authentication","Client 6a:9a:a8:fe:00:f1 authenticated.","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19720 ","2023-07-15 16:45:20","client-ip-detected","Client 6a:9a:a8:fe:00:f1 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19721 ","2023-07-15 16:45:20","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19722 ","2023-07-15 16:45:20","auth-req","AP received authentication request frame from client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19723 ","2023-07-15 16:45:20","auth-resp","AP sent authentication response frame to client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19724 ","2023-07-15 16:45:20","reassoc-req","AP received reassociation request frame from client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19725 ","2023-07-15 16:45:20","reassoc-resp","AP sent reassociation response frame to client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_SallyPort_Bay_AP"
" 19726 ","2023-07-15 16:45:20","client-authentication","Client 7e:20:01:c3:14:6e authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19727 ","2023-07-15 16:45:21","auth-req","AP received authentication request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19728 ","2023-07-15 16:45:21","auth-resp","AP sent authentication response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19729 ","2023-07-15 16:45:21","reassoc-req","AP received reassociation request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19730 ","2023-07-15 16:45:21","reassoc-resp","AP sent reassociation response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Office_AP"
" 19731 ","2023-07-15 16:45:21","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19732 ","2023-07-15 16:45:21","auth-req","AP received authentication request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19733 ","2023-07-15 16:45:21","auth-resp","AP sent authentication response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19734 ","2023-07-15 16:45:21","reassoc-req","AP received reassociation request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19735 ","2023-07-15 16:45:21","reassoc-resp","AP sent reassociation response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19736 ","2023-07-15 16:45:34","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.18 from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Office_AP"
" 19737 ","2023-07-15 16:45:34","DHCP-ACK","DHCP ACK for IP 172.17.0.18 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 6e:42:ff:4c:29:0d from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 19738 ","2023-07-15 16:45:37","client-authentication","Client 6a:9a:a8:fe:00:f1 authenticated.","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19739 ","2023-07-15 16:45:37","auth-req","AP received authentication request frame from client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19740 ","2023-07-15 16:45:37","auth-resp","AP sent authentication response frame to client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19741 ","2023-07-15 16:45:37","reassoc-req","AP received reassociation request frame from client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19742 ","2023-07-15 16:45:37","reassoc-resp","AP sent reassociation response frame to client 6a:9a:a8:fe:00:f1","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19743 ","2023-07-15 16:45:38","client-ip-detected","Client 6a:9a:a8:fe:00:f1 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_Outdoor_SallyPort_AP"
" 19744 ","2023-07-15 16:45:40","client-authentication","Client 3a:40:b3:88:3a:f3 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19745 ","2023-07-15 16:45:41","auth-req","AP received authentication request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19746 ","2023-07-15 16:45:41","auth-resp","AP sent authentication response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19747 ","2023-07-15 16:45:41","reassoc-req","AP received reassociation request frame from client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19748 ","2023-07-15 16:45:41","reassoc-resp","AP sent reassociation response frame to client 3a:40:b3:88:3a:f3","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19749 ","2023-07-15 16:45:41","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19750 ","2023-07-15 16:45:41","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19751 ","2023-07-15 16:45:51","client-ip-detected","Client 38:ba:f8:cf:8d:75 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_CID_AP"
" 19752 ","2023-07-15 16:45:44","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19753 ","2023-07-15 16:45:44","client-ip-detected","Client 3a:40:b3:88:3a:f3 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19754 ","2023-07-15 16:45:45","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.67 from client c4:1c:ff:79:20:7d","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19755 ","2023-07-15 16:45:45","DHCP-ACK","DHCP ACK for IP 172.17.0.67 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c4:1c:ff:79:20:7d from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19756 ","2023-07-15 16:45:50","client-ip-detected","Client 7e:20:01:c3:14:6e had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 19757 ","2023-07-15 16:45:51","client-authentication","Client 38:ba:f8:cf:8d:75 authenticated.","HSPD Public WiFi","LEC_CID_AP"
" 19758 ","2023-07-15 16:45:51","client-ip-detected","Client 38:ba:f8:cf:8d:75 had an IP address detected (by DHCP packets).","HSPD Public WiFi","LEC_CID_AP"
" 19759 ","2023-07-15 16:45:51","client-ip-detected","Client 38:ba:f8:cf:8d:75 had an IP address detected (by DHCP packets).","HSPD Public WiFi","LEC_CID_AP"
" 19760 ","2023-07-15 16:45:52","auth-req","AP received authentication request frame from client 38:ba:f8:cf:8d:75","HSPD Public WiFi","LEC_CID_AP"
" 19761 ","2023-07-15 16:45:52","auth-resp","AP sent authentication response frame to client 38:ba:f8:cf:8d:75","HSPD Public WiFi","LEC_CID_AP"
" 19762 ","2023-07-15 16:45:52","reassoc-req","AP received reassociation request frame from client 38:ba:f8:cf:8d:75","HSPD Public WiFi","LEC_CID_AP"
" 19763 ","2023-07-15 16:45:52","reassoc-resp","AP sent reassociation response frame to client 38:ba:f8:cf:8d:75","HSPD Public WiFi","LEC_CID_AP"
" 19764 ","2023-07-15 16:45:52","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.22 from client 38:ba:f8:cf:8d:75","HSPD Public WiFi","LEC_CID_AP"
" 19765 ","2023-07-15 16:45:52","DHCP-ACK","DHCP ACK for IP 172.17.0.22 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 38:ba:f8:cf:8d:75 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_CID_AP"
" 19766 ","2023-07-15 16:45:52","client-disconnected-by-wtp","Client e2:18:bf:2f:b5:40 disconnected by WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 19767 ","2023-07-15 16:45:52","client-ip-detected","Client 38:ba:f8:cf:8d:75 had an IP address detected (by DHCP packets).","HSPD Public WiFi","LEC_CID_AP"
" 19768 ","2023-07-15 16:45:52","client-ip-detected","Client 38:ba:f8:cf:8d:75 had an IPv6 address detected (by ARP packets)","HSPD Public WiFi","LEC_CID_AP"
" 19769 ","2023-07-15 16:45:54","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 19770 ","2023-07-15 16:45:54","client-ip-detected","Client 86:b7:ae:ef:73:67 had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 19771 ","2023-07-15 16:46:10","client-authentication","Client aa:97:4c:92:57:08 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 19772 ","2023-07-15 16:46:11","auth-req","AP received authentication request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Office_AP"
" 19773 ","2023-07-15 16:46:11","auth-resp","AP sent authentication response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Office_AP"
" 19774 ","2023-07-15 16:46:11","reassoc-req","AP received reassociation request frame from client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Office_AP"
" 19775 ","2023-07-15 16:46:11","reassoc-resp","AP sent reassociation response frame to client aa:97:4c:92:57:08","Bass Lake Public WiFi","BassLake_Office_AP"
" 19776 ","2023-07-15 16:46:20","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.28 from client 6a:2b:7e:39:f2:b3","HSPD Public WiFi","LEC_Communications_AP"
" 19777 ","2023-07-15 16:46:20","DHCP-ACK","DHCP ACK for IP 172.17.0.28 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 6a:2b:7e:39:f2:b3 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Communications_AP"
" 19778 ","2023-07-15 16:46:21","client-authentication","Client 6e:42:ff:4c:29:0d authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19779 ","2023-07-15 16:46:21","client-ip-detected","Client 6e:42:ff:4c:29:0d had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 19780 ","2023-07-15 16:46:21","auth-req","AP received authentication request frame from client 6e:42:ff:4c:29:0d","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
