OriginalLineIdx,DateTime,Action,ApId,ClientId,BSSID,SSID
13276,2023-07-17 16:57:20,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13277,2023-07-17 16:57:21,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13278,2023-07-17 16:57:21,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13279,2023-07-17 16:57:21,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13280,2023-07-17 16:57:21,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13281,2023-07-17 16:57:21,connect,FS2_Bay_AP,dev_000000184,,Fire Station 2 Public WiFi
13282,2023-07-17 16:57:22,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13283,2023-07-17 16:57:22,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13284,2023-07-17 16:57:22,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13285,2023-07-17 16:57:22,connect,HuntCenter_Gym_AP,dev_000000224,,Hunt Center Public WiFi
13286,2023-07-17 16:57:24,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13287,2023-07-17 16:57:24,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13288,2023-07-17 16:57:25,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13289,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13290,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13291,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13292,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13293,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13294,2023-07-17 16:57:25,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13295,2023-07-17 16:57:25,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13296,2023-07-17 16:57:25,connect,Town Hall Council AP,dev_000000355,,Town Hall Public WiFi
13297,2023-07-17 16:57:25,connect,HuntCenter_Offices,dev_000000313,,Hunt Center Public WiFi
13298,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13299,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13300,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13301,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13302,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13303,2023-07-17 16:57:36,connect,HuntCenter_Lobby_AP,dev_000000217,,Hunt Center Public WiFi
13304,2023-07-17 16:57:39,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13305,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13306,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13307,2023-07-17 16:57:39,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13308,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13309,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13310,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13311,2023-07-17 16:57:39,connect,Town Hall Holleman AP,dev_000000336,,Town Hall Public WiFi
13312,2023-07-17 16:57:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13313,2023-07-17 16:57:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13314,2023-07-17 16:57:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13315,2023-07-17 16:57:40,connect,HuntCenter_2ndFloor_Room_AP,dev_000000353,,Hunt Center Public WiFi
13316,2023-07-17 16:57:45,connect,WWTP AP,dev_000000345,,WWTP Public WiFi
13317,2023-07-17 16:57:45,connect,WWTP AP,dev_000000345,,WWTP Public WiFi
13318,2023-07-17 16:57:46,connect,HuntCenter_Gym_AP,dev_000000217,,Hunt Center Public WiFi
13319,2023-07-17 16:57:46,connect,HuntCenter_Gym_AP,dev_000000217,,Hunt Center Public WiFi
13320,2023-07-17 16:57:51,connect,HuntCenter_Basketball_AP,dev_000000332,,Hunt Center Public WiFi
13321,2023-07-17 16:57:51,connect,HuntCenter_Basketball_AP,dev_000000332,,Hunt Center Public WiFi
13322,2023-07-17 16:57:51,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13323,2023-07-17 16:57:51,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13324,2023-07-17 16:57:52,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13325,2023-07-17 16:57:52,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13326,2023-07-17 16:57:52,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13327,2023-07-17 16:57:52,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13328,2023-07-17 16:57:53,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13329,2023-07-17 16:57:53,connect,HuntCenter_2ndFloor_Room_AP,dev_000000091,,Hunt Center Public WiFi
13330,2023-07-17 16:58:00,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13331,2023-07-17 16:58:00,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13332,2023-07-17 16:58:00,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13333,2023-07-17 16:58:00,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13334,2023-07-17 16:58:01,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13335,2023-07-17 16:58:01,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13336,2023-07-17 16:58:01,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13337,2023-07-17 16:58:01,connect,Town Hall Engineering,dev_000000293,,Town Hall Public WiFi
13338,2023-07-17 16:58:02,connect,HuntCenter_Lobby_AP,dev_000000313,,Hunt Center Public WiFi
13339,2023-07-17 16:58:02,connect,HuntCenter_Lobby_AP,dev_000000313,,Hunt Center Public WiFi
13340,2023-07-17 16:58:02,disconnect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13341,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13342,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13343,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13344,2023-07-17 16:58:02,connect,HuntCenter_Lobby_AP,dev_000000313,,Hunt Center Public WiFi
13345,2023-07-17 16:58:02,connect,HuntCenter_Lobby_AP,dev_000000313,,Hunt Center Public WiFi
13346,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13347,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13348,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13349,2023-07-17 16:58:02,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13350,2023-07-17 16:58:02,connect,HuntCenter_Lobby_AP,dev_000000313,,Hunt Center Public WiFi
13351,2023-07-17 16:58:03,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13352,2023-07-17 16:58:03,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13353,2023-07-17 16:58:03,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13354,2023-07-17 16:58:03,connect,Town Hall Engineering,dev_000000356,,Town Hall Public WiFi
13355,2023-07-17 16:58:06,connect,Town Hall Server Room,dev_000000293,,Town Hall Public WiFi
13356,2023-07-17 16:58:06,connect,Town Hall Server Room,dev_000000293,,Town Hall Public WiFi
13357,2023-07-17 16:58:06,connect,Town Hall Server Room,dev_000000293,,Town Hall Public WiFi
13358,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13359,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13360,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13361,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13362,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13363,2023-07-17 16:58:07,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13364,2023-07-17 16:58:14,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13365,2023-07-17 16:58:14,connect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13366,2023-07-17 16:58:17,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13367,2023-07-17 16:58:18,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13368,2023-07-17 16:58:18,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13369,2023-07-17 16:58:18,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13370,2023-07-17 16:58:18,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13371,2023-07-17 16:58:20,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13372,2023-07-17 16:58:20,connect,HuntCenter_Gym_AP,dev_000000299,,Hunt Center Public WiFi
13373,2023-07-17 16:58:20,connect,HuntCenter_Gym_AP,dev_000000299,,Hunt Center Public WiFi
13374,2023-07-17 16:58:20,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13375,2023-07-17 16:58:20,connect,Town Hall Basement AP,dev_000000357,,Town Hall Public WiFi
13376,2023-07-17 16:58:20,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13377,2023-07-17 16:58:20,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13378,2023-07-17 16:58:20,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13379,2023-07-17 16:58:23,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13380,2023-07-17 16:58:23,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13381,2023-07-17 16:58:23,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13382,2023-07-17 16:58:23,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13383,2023-07-17 16:58:23,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13384,2023-07-17 16:58:26,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13385,2023-07-17 16:58:26,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13386,2023-07-17 16:58:27,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13387,2023-07-17 16:58:27,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13388,2023-07-17 16:58:27,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13389,2023-07-17 16:58:27,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13390,2023-07-17 16:58:27,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13391,2023-07-17 16:58:27,connect,HuntCenter_Basketball_AP,dev_000000313,,Hunt Center Public WiFi
13392,2023-07-17 16:58:27,connect,HuntCenter_Lobby_AP,dev_000000232,,Hunt Center Public WiFi
13393,2023-07-17 16:58:44,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13394,2023-07-17 16:58:44,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13395,2023-07-17 16:58:45,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13396,2023-07-17 16:58:45,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13397,2023-07-17 16:58:45,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13398,2023-07-17 16:58:45,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13399,2023-07-17 16:58:45,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13400,2023-07-17 16:58:46,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13401,2023-07-17 16:58:46,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13402,2023-07-17 16:58:46,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13403,2023-07-17 16:58:46,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13404,2023-07-17 16:58:47,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13405,2023-07-17 16:58:51,connect,Town Hall Basement AP,dev_000000336,,Town Hall Public WiFi
13406,2023-07-17 16:58:52,connect,Town Hall Basement AP,dev_000000336,,Town Hall Public WiFi
13407,2023-07-17 16:58:52,connect,Town Hall Basement AP,dev_000000336,,Town Hall Public WiFi
13408,2023-07-17 16:58:52,connect,Town Hall Basement AP,dev_000000336,,Town Hall Public WiFi
13409,2023-07-17 16:58:52,connect,Town Hall Basement AP,dev_000000336,,Town Hall Public WiFi
13410,2023-07-17 16:58:53,connect,FS2_Outside_Back_AP,dev_000000151,,Fire Station 2 Public WiFi
13411,2023-07-17 16:58:55,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13412,2023-07-17 16:58:56,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13413,2023-07-17 16:58:56,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13414,2023-07-17 16:58:56,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13415,2023-07-17 16:58:56,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13416,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13417,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13418,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13419,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13420,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13421,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13422,2023-07-17 16:58:57,connect,Town Hall Schifano AP,dev_000000293,,Town Hall Public WiFi
13423,2023-07-17 16:58:57,disconnect,Town Hall Engineering,dev_000000359,,Town Hall Public WiFi
13424,2023-07-17 16:58:58,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13425,2023-07-17 16:58:58,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13426,2023-07-17 16:58:59,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13427,2023-07-17 16:58:59,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13428,2023-07-17 16:58:59,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13429,2023-07-17 16:58:59,connect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13430,2023-07-17 16:59:02,disconnect,Town Hall Server Room,dev_000000360,,Town Hall Public WiFi
13431,2023-07-17 16:59:03,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13432,2023-07-17 16:59:03,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13433,2023-07-17 16:59:04,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13434,2023-07-17 16:59:04,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13435,2023-07-17 16:59:04,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13436,2023-07-17 16:59:04,connect,HuntCenter_Gym_AP,dev_000000091,,Hunt Center Public WiFi
13437,2023-07-17 16:59:05,disconnect,Town Hall Finance AP,dev_000000361,,Town Hall Public WiFi
13438,2023-07-17 16:59:07,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13439,2023-07-17 16:59:08,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13440,2023-07-17 16:59:08,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13441,2023-07-17 16:59:08,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13442,2023-07-17 16:59:08,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13443,2023-07-17 16:59:11,disconnect,Town Hall Exec Conf Room,dev_000000354,,Town Hall Public WiFi
13444,2023-07-17 16:59:12,disconnect,Town Hall Schifano AP,dev_000000356,,Town Hall Public WiFi
13445,2023-07-17 16:59:15,connect,Town Hall Planning Lobby,dev_000000333,,Town Hall Public WiFi
13446,2023-07-17 16:59:20,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13447,2023-07-17 16:59:21,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13448,2023-07-17 16:59:21,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13449,2023-07-17 16:59:21,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13450,2023-07-17 16:59:21,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13451,2023-07-17 16:59:21,connect,Town Hall Basement AP,dev_000000362,,Town Hall Public WiFi
13452,2023-07-17 16:59:26,disconnect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13453,2023-07-17 16:59:27,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13454,2023-07-17 16:59:27,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13455,2023-07-17 16:59:27,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13456,2023-07-17 16:59:27,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13457,2023-07-17 16:59:27,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13458,2023-07-17 16:59:28,connect,Town Hall Finance AP,dev_000000362,,Town Hall Public WiFi
13459,2023-07-17 16:59:29,connect,Town Hall Finance AP,dev_000000362,,Town Hall Public WiFi
13460,2023-07-17 16:59:29,connect,Town Hall Finance AP,dev_000000362,,Town Hall Public WiFi
13461,2023-07-17 16:59:29,connect,Town Hall Finance AP,dev_000000362,,Town Hall Public WiFi
13462,2023-07-17 16:59:29,connect,Town Hall Finance AP,dev_000000362,,Town Hall Public WiFi
13463,2023-07-17 16:59:32,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13464,2023-07-17 16:59:33,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13465,2023-07-17 16:59:33,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13466,2023-07-17 16:59:33,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13467,2023-07-17 16:59:33,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13468,2023-07-17 16:59:35,connect,Town Hall Schifano AP,dev_000000358,,Town Hall Public WiFi
13469,2023-07-17 16:59:36,disconnect,CC_Lobby_AP,dev_000000248,,Cultural Center Public WiFi
13470,2023-07-17 16:59:37,connect,FS2_Bay_AP,dev_000000151,,Fire Station 2 Public WiFi
13471,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13472,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13473,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13474,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13475,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13476,2023-07-17 16:59:40,connect,HuntCenter_Lobby_AP,dev_000000299,,Hunt Center Public WiFi
13477,2023-07-17 16:59:41,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13478,2023-07-17 16:59:41,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13479,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13480,2023-07-17 16:59:44,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13481,2023-07-17 16:59:44,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13482,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13483,2023-07-17 16:59:44,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13484,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13485,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13486,2023-07-17 16:59:44,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13487,2023-07-17 16:59:44,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13488,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13489,2023-07-17 16:59:44,connect,HuntCenter_Lobby_AP,dev_000000091,,Hunt Center Public WiFi
13490,2023-07-17 16:59:45,disconnect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13491,2023-07-17 16:59:48,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13492,2023-07-17 16:59:48,connect,HuntCenter_Lobby_AP,dev_000000363,,Hunt Center Public WiFi
13493,2023-07-17 16:59:51,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13494,2023-07-17 16:59:52,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13495,2023-07-17 16:59:52,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13496,2023-07-17 16:59:52,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13497,2023-07-17 16:59:52,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13498,2023-07-17 16:59:53,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13499,2023-07-17 16:59:53,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13500,2023-07-17 16:59:53,connect,HuntCenter_Gym_AP,dev_000000363,,Hunt Center Public WiFi
13501,2023-07-17 16:59:55,connect,LEC_IT_Office,dev_000000253,,HSPD Public WiFi
13502,2023-07-17 16:59:55,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13503,2023-07-17 16:59:56,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13504,2023-07-17 16:59:56,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13505,2023-07-17 16:59:56,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13506,2023-07-17 16:59:56,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13507,2023-07-17 16:59:58,connect,Town Hall Schifano AP,dev_000000359,,Town Hall Public WiFi
13508,2023-07-17 17:00:00,connect,FS2_Outside_Back_AP,dev_000000184,,Fire Station 2 Public WiFi
13509,2023-07-17 17:00:01,connect,FS2_Outside_Back_AP,dev_000000184,,Fire Station 2 Public WiFi
13510,2023-07-17 17:00:01,connect,FS2_Outside_Back_AP,dev_000000184,,Fire Station 2 Public WiFi
13511,2023-07-17 17:00:01,connect,FS2_Outside_Back_AP,dev_000000184,,Fire Station 2 Public WiFi
13512,2023-07-17 17:00:01,connect,FS2_Outside_Back_AP,dev_000000184,,Fire Station 2 Public WiFi
13513,2023-07-17 17:00:06,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13514,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13515,2023-07-17 17:00:06,connect,TH_Annex_Upstairs,dev_000000357,,Town Hall Public WiFi
13516,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13517,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13518,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13519,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13520,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13521,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13522,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13523,2023-07-17 17:00:06,connect,HuntCenter_Lobby_AP,dev_000000297,,Hunt Center Public WiFi
13524,2023-07-17 17:00:09,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13525,2023-07-17 17:00:09,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13526,2023-07-17 17:00:09,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13527,2023-07-17 17:00:09,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13528,2023-07-17 17:00:10,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13529,2023-07-17 17:00:10,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13530,2023-07-17 17:00:10,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13531,2023-07-17 17:00:10,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13532,2023-07-17 17:00:10,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13533,2023-07-17 17:00:12,disconnect,Town Hall Exec Conf Room,dev_000000352,,Town Hall Public WiFi
13534,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13535,2023-07-17 17:00:14,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13536,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13537,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13538,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13539,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
13540,2023-07-17 17:00:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
