"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 15877 ","2023-07-17 06:55:16","client-ip-detected","Client 92:1c:be:cb:d8:9e had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15878 ","2023-07-17 06:55:16","auth-req","AP received authentication request frame from client 92:1c:be:cb:d8:9e","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15879 ","2023-07-17 06:55:34","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.24 from client da:7d:e5:30:81:b2","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15880 ","2023-07-17 06:55:16","assoc-req","AP received association request frame from client 92:1c:be:cb:d8:9e","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15881 ","2023-07-17 06:55:16","DHCP-DISCOVER","DHCP DISCOVER from client 92:1c:be:cb:d8:9e","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15882 ","2023-07-17 06:55:17","DHCP-OFFER","DHCP OFFER of IP 172.17.0.79 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 92:1c:be:cb:d8:9e from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15883 ","2023-07-17 06:55:18","client-ip-detected","Client 92:1c:be:cb:d8:9e had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15884 ","2023-07-17 06:55:18","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.79 offered by server 172.17.0.254 from client 92:1c:be:cb:d8:9e","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15885 ","2023-07-17 06:55:18","client-ip-detected","Client 92:1c:be:cb:d8:9e had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15886 ","2023-07-17 06:55:19","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15887 ","2023-07-17 06:55:19","client-ip-detected","Client 0a:7f:68:9a:12:11 had an IP address detected (by ARP packets).","Public Works Public WiFi","PW_Yard_AP"
" 15888 ","2023-07-17 06:55:21","client-ip-detected","Client d6:b4:a0:3d:7d:16 had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15889 ","2023-07-17 06:55:22","auth-req","AP received authentication request frame from client d6:b4:a0:3d:7d:16","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15890 ","2023-07-17 06:55:22","assoc-req","AP received association request frame from client d6:b4:a0:3d:7d:16","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15891 ","2023-07-17 06:55:22","client-leave-wtp","Client d6:b4:a0:3d:7d:16 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15892 ","2023-07-17 06:55:28","client-authentication","Client a2:b7:02:17:2e:52 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15893 ","2023-07-17 06:55:28","client-ip-detected","Client a2:b7:02:17:2e:52 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15894 ","2023-07-17 06:55:29","auth-req","AP received authentication request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15895 ","2023-07-17 06:55:29","assoc-req","AP received association request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15896 ","2023-07-17 06:55:29","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.40 from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15897 ","2023-07-17 06:55:31","client-authentication","Client 62:10:26:86:37:5c authenticated.","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15898 ","2023-07-17 06:55:31","auth-req","AP received authentication request frame from client 62:10:26:86:37:5c","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15899 ","2023-07-17 06:55:31","reassoc-req","AP received reassociation request frame from client 62:10:26:86:37:5c","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15900 ","2023-07-17 06:55:34","client-authentication","Client da:7d:e5:30:81:b2 authenticated.","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15901 ","2023-07-17 06:55:34","client-ip-detected","Client da:7d:e5:30:81:b2 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15902 ","2023-07-17 06:55:34","client-ip-detected","Client da:7d:e5:30:81:b2 had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15903 ","2023-07-17 06:55:34","auth-resp","AP sent authentication response frame to client da:7d:e5:30:81:b2","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15904 ","2023-07-17 06:55:34","assoc-resp","AP sent association response frame to client da:7d:e5:30:81:b2","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15905 ","2023-07-17 06:55:34","DHCP-ACK","DHCP ACK for IP 172.17.0.24 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client da:7d:e5:30:81:b2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15906 ","2023-07-17 06:55:35","auth-req","AP received authentication request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15907 ","2023-07-17 06:55:35","reassoc-req","AP received reassociation request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15908 ","2023-07-17 06:55:36","auth-req","AP received authentication request frame from client 1a:17:d5:d0:84:e5","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15909 ","2023-07-17 06:55:36","reassoc-req","AP received reassociation request frame from client 1a:17:d5:d0:84:e5","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15910 ","2023-07-17 06:55:37","client-authentication","Client c2:f3:53:52:fa:74 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15911 ","2023-07-17 06:55:37","auth-resp","AP sent authentication response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15912 ","2023-07-17 06:55:37","reassoc-resp","AP sent reassociation response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15913 ","2023-07-17 06:55:39","auth-req","AP received authentication request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15914 ","2023-07-17 06:55:39","client-authentication","Client 0a:7f:68:9a:12:11 authenticated.","Public Works Public WiFi","PW_Bay_AP"
" 15915 ","2023-07-17 06:55:40","reassoc-req","AP received reassociation request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15916 ","2023-07-17 06:55:28","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15917 ","2023-07-17 06:55:28","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15918 ","2023-07-17 06:55:29","auth-resp","AP sent authentication response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15919 ","2023-07-17 06:55:29","assoc-resp","AP sent association response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15920 ","2023-07-17 06:55:29","DHCP-ACK","DHCP ACK for IP 172.17.0.40 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a2:b7:02:17:2e:52 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15921 ","2023-07-17 06:55:31","auth-resp","AP sent authentication response frame to client 62:10:26:86:37:5c","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15922 ","2023-07-17 06:55:31","reassoc-resp","AP sent reassociation response frame to client 62:10:26:86:37:5c","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15923 ","2023-07-17 06:55:34","client-ip-detected","Client da:7d:e5:30:81:b2 had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15924 ","2023-07-17 06:55:34","auth-req","AP received authentication request frame from client da:7d:e5:30:81:b2","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15925 ","2023-07-17 06:55:34","assoc-req","AP received association request frame from client da:7d:e5:30:81:b2","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15926 ","2023-07-17 06:55:34","client-authentication","Client 0a:7f:68:9a:12:11 authenticated.","Public Works Public WiFi","PW_Bay_AP"
" 15927 ","2023-07-17 06:55:35","auth-resp","AP sent authentication response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15928 ","2023-07-17 06:55:35","reassoc-resp","AP sent reassociation response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15929 ","2023-07-17 06:55:35","client-ip-detected","Client 62:10:26:86:37:5c had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15930 ","2023-07-17 06:55:36","client-authentication","Client 1a:17:d5:d0:84:e5 authenticated.","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15931 ","2023-07-17 06:55:36","auth-resp","AP sent authentication response frame to client 1a:17:d5:d0:84:e5","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15932 ","2023-07-17 06:55:36","reassoc-resp","AP sent reassociation response frame to client 1a:17:d5:d0:84:e5","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15933 ","2023-07-17 06:55:37","auth-req","AP received authentication request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15934 ","2023-07-17 06:55:37","reassoc-req","AP received reassociation request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15935 ","2023-07-17 06:55:39","auth-resp","AP sent authentication response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15936 ","2023-07-17 06:55:39","client-ip-detected","Client 0a:7f:68:9a:12:11 had an IP address detected (by ARP packets).","Public Works Public WiFi","PW_Bay_AP"
" 15937 ","2023-07-17 06:55:40","client-leave-wtp","Client a2:b7:02:17:2e:52 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15938 ","2023-07-17 06:55:40","reassoc-resp","AP sent reassociation response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_Bay_AP"
" 15939 ","2023-07-17 06:55:45","client-disconnected-by-wtp","Client da:7d:e5:30:81:b2 disconnected by WTP.","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 15940 ","2023-07-17 06:55:54","auth-resp","AP sent authentication response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_ConfRoom_AP"
" 15941 ","2023-07-17 06:55:54","reassoc-resp","AP sent reassociation response frame to client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_ConfRoom_AP"
" 15942 ","2023-07-17 06:55:54","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15943 ","2023-07-17 06:55:59","client-disconnected-by-wtp","Client 0a:7f:68:9a:12:11 disconnected by WTP.","Public Works Public WiFi","PW_ConfRoom_AP"
" 15944 ","2023-07-17 06:55:50","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15945 ","2023-07-17 06:55:53","client-authentication","Client 0a:7f:68:9a:12:11 authenticated.","Public Works Public WiFi","PW_ConfRoom_AP"
" 15946 ","2023-07-17 06:55:53","client-ip-detected","Client 0a:7f:68:9a:12:11 had an IP address detected (by ARP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 15947 ","2023-07-17 06:55:54","auth-req","AP received authentication request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_ConfRoom_AP"
" 15948 ","2023-07-17 06:55:54","reassoc-req","AP received reassociation request frame from client 0a:7f:68:9a:12:11","Public Works Public WiFi","PW_ConfRoom_AP"
" 15949 ","2023-07-17 06:55:54","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15950 ","2023-07-17 06:56:01","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15951 ","2023-07-17 06:56:01","auth-resp","AP sent authentication response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15952 ","2023-07-17 06:56:01","assoc-resp","AP sent association response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15953 ","2023-07-17 06:56:01","DHCP-ACK","DHCP ACK for IP 172.17.0.40 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a2:b7:02:17:2e:52 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15954 ","2023-07-17 06:56:01","client-authentication","Client c2:f3:53:52:fa:74 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15955 ","2023-07-17 06:56:02","auth-resp","AP sent authentication response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15956 ","2023-07-17 06:56:02","reassoc-resp","AP sent reassociation response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15957 ","2023-07-17 06:56:07","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.13 from client 66:a0:cc:4d:cd:23","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 15958 ","2023-07-17 06:56:10","client-authentication","Client 7e:20:01:c3:14:6e authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15959 ","2023-07-17 06:56:11","auth-req","AP received authentication request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15960 ","2023-07-17 06:56:11","reassoc-req","AP received reassociation request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15961 ","2023-07-17 06:56:14","auth-req","AP received authentication request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15962 ","2023-07-17 06:56:14","reassoc-req","AP received reassociation request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15963 ","2023-07-17 06:56:00","client-authentication","Client a2:b7:02:17:2e:52 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15964 ","2023-07-17 06:56:01","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15965 ","2023-07-17 06:56:01","client-ip-detected","Client a2:b7:02:17:2e:52 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15966 ","2023-07-17 06:56:01","auth-req","AP received authentication request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15967 ","2023-07-17 06:56:01","assoc-req","AP received association request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15968 ","2023-07-17 06:56:01","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.40 from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 15969 ","2023-07-17 06:56:02","auth-req","AP received authentication request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15970 ","2023-07-17 06:56:02","reassoc-req","AP received reassociation request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15971 ","2023-07-17 06:56:06","client-ip-detected","Client 1a:17:d5:d0:84:e5 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 15972 ","2023-07-17 06:56:07","DHCP-ACK","DHCP ACK for IP 172.17.0.13 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 66:a0:cc:4d:cd:23 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 15973 ","2023-07-17 06:56:10","client-ip-detected","Client 7e:20:01:c3:14:6e had an IP address detected (by IP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15974 ","2023-07-17 06:56:11","auth-resp","AP sent authentication response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15975 ","2023-07-17 06:56:11","reassoc-resp","AP sent reassociation response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15976 ","2023-07-17 06:56:14","client-authentication","Client 7e:20:01:c3:14:6e authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15977 ","2023-07-17 06:56:14","client-ip-detected","Client 7e:20:01:c3:14:6e had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15978 ","2023-07-17 06:56:14","auth-resp","AP sent authentication response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15979 ","2023-07-17 06:56:14","reassoc-resp","AP sent reassociation response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15980 ","2023-07-17 06:56:20","client-authentication","Client a6:8c:55:bf:15:75 authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15981 ","2023-07-17 06:56:20","auth-req","AP received authentication request frame from client a6:8c:55:bf:15:75","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15982 ","2023-07-17 06:56:20","reassoc-req","AP received reassociation request frame from client a6:8c:55:bf:15:75","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15983 ","2023-07-17 06:56:23","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15984 ","2023-07-17 06:56:31","client-authentication","Client 7e:20:01:c3:14:6e authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15985 ","2023-07-17 06:56:31","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15986 ","2023-07-17 06:56:32","auth-req","AP received authentication request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15987 ","2023-07-17 06:56:32","reassoc-req","AP received reassociation request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15988 ","2023-07-17 06:56:35","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15989 ","2023-07-17 06:56:36","client-ip-detected","Client 7e:20:01:c3:14:6e had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15990 ","2023-07-17 06:56:20","auth-resp","AP sent authentication response frame to client a6:8c:55:bf:15:75","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15991 ","2023-07-17 06:56:20","reassoc-resp","AP sent reassociation response frame to client a6:8c:55:bf:15:75","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 15992 ","2023-07-17 06:56:23","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15993 ","2023-07-17 06:56:32","auth-resp","AP sent authentication response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15994 ","2023-07-17 06:56:32","reassoc-resp","AP sent reassociation response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 15995 ","2023-07-17 06:56:35","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 15996 ","2023-07-17 06:56:45","client-authentication","Client 1e:80:f4:eb:51:10 authenticated.","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 15997 ","2023-07-17 06:56:45","auth-req","AP received authentication request frame from client 1e:80:f4:eb:51:10","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 15998 ","2023-07-17 06:56:45","reassoc-req","AP received reassociation request frame from client 1e:80:f4:eb:51:10","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 15999 ","2023-07-17 06:56:51","client-ip-detected","Client 7e:20:01:c3:14:6e had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16000 ","2023-07-17 06:56:51","auth-req","AP received authentication request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16001 ","2023-07-17 06:56:51","reassoc-req","AP received reassociation request frame from client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16002 ","2023-07-17 06:56:55","client-authentication","Client c2:f3:53:52:fa:74 authenticated.","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16003 ","2023-07-17 06:56:56","auth-req","AP received authentication request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16004 ","2023-07-17 06:56:56","reassoc-req","AP received reassociation request frame from client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16005 ","2023-07-17 06:56:38","client-ip-detected","Client a6:8c:55:bf:15:75 had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16006 ","2023-07-17 06:56:45","auth-resp","AP sent authentication response frame to client 1e:80:f4:eb:51:10","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16007 ","2023-07-17 06:56:45","reassoc-resp","AP sent reassociation response frame to client 1e:80:f4:eb:51:10","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16008 ","2023-07-17 06:56:51","client-authentication","Client 7e:20:01:c3:14:6e authenticated.","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16009 ","2023-07-17 06:56:51","auth-resp","AP sent authentication response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16010 ","2023-07-17 06:56:51","reassoc-resp","AP sent reassociation response frame to client 7e:20:01:c3:14:6e","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 16011 ","2023-07-17 06:56:56","auth-resp","AP sent authentication response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16012 ","2023-07-17 06:56:56","reassoc-resp","AP sent reassociation response frame to client c2:f3:53:52:fa:74","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16013 ","2023-07-17 06:56:58","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 16014 ","2023-07-17 06:57:01","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 16015 ","2023-07-17 06:57:02","auth-req","AP received authentication request frame from client a4:42:3b:c9:b4:4f","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16016 ","2023-07-17 06:57:02","assoc-req","AP received association request frame from client a4:42:3b:c9:b4:4f","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16017 ","2023-07-17 06:57:02","DHCP-DISCOVER","DHCP DISCOVER from client a4:42:3b:c9:b4:4f","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16018 ","2023-07-17 06:57:03","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16019 ","2023-07-17 06:57:03","DHCP-OFFER","DHCP OFFER of IP 172.17.0.25 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a4:42:3b:c9:b4:4f from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16020 ","2023-07-17 06:57:03","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16021 ","2023-07-17 06:57:04","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 16022 ","2023-07-17 06:57:04","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16023 ","2023-07-17 06:57:04","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16024 ","2023-07-17 06:57:04","client-leave-wtp","Client a2:b7:02:17:2e:52 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16025 ","2023-07-17 06:57:05","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16026 ","2023-07-17 06:57:05","client-ip-detected","Client a4:42:3b:c9:b4:4f had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 16027 ","2023-07-17 06:57:08","DHCP-ACK","DHCP ACK for IP 172.17.0.239 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 4a:4d:e3:cc:7c:4a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 16028 ","2023-07-17 06:57:11","client-ip-detected","Client 1e:80:f4:eb:51:10 had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16029 ","2023-07-17 06:57:11","client-ip-detected","Client 1e:80:f4:eb:51:10 had an IP address detected (by ARP packets).","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16030 ","2023-07-17 06:57:12","DHCP-ACK","DHCP ACK for IP 172.17.0.48 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 1e:80:f4:eb:51:10 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Bay_AP"
" 16031 ","2023-07-17 06:56:58","client-ip-detected","Client 46:26:8b:c7:84:73 had an IPv6 address detected (by NONE packets)","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 16032 ","2023-07-17 06:57:01","client-ip-detected","Client 46:26:8b:c7:84:73 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
